toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
2309.01,328012209,PC,00h11m46.76s,2.944822,-68d34m12.43s,-68.57012,47.647,0.053,-0.053,0,3.712,0.041,-0.041,0,2459044.333,0.003074,-0.003074,0,20.2656358,0.0000924,-0.0000924,0,6.4172007,0.4236138,-0.4236138,0,802.3053384,49.821815,-49.821815,0,4.03042,0.680988,-0.680988,0,108.2477155,,,,822.6676779,,,,10.0596,0.006,-0.006,0,223.516,1.297,-1.297,0,6276.1,117.07,-117.07,0,4.25063,0.0856313,-0.0856313,0,1.37617,0.0615829,-0.0615829,0,10/1/2020 13:35,4/29/2024 10:08
231.01,204376737,KP,23h12m37.71s,348.157128,-22d40m26.85s,-22.674125,-23.305,0.065,-0.065,0,-36.895,0.064,-0.064,0,2458357.395,0.000097,-0.000097,0,3.3610013,0.0000005,-0.0000005,0,2.5685869,0.0154193,-0.0154193,0,24081.78105,101.214005,-101.214005,0,12.7400071,0.6397709,-0.6397709,0,273.0272959,,,,1036.74337,,,,11.4779,0.007,-0.007,0,197.119,1.6195,-1.6195,0,5375,,,0,4.49371,,,0,0.817705,0.0408442,-0.0408442,0,11/29/2018 21:52,9/19/2024 10:08
2310.01,38467100,PC,04h06m05.76s,61.524005,-60d28m02.11s,-60.467252,,,,,,,,,2459357.896,0.000417,-0.000417,0,2.9432073,0.0000017,-0.0000017,0,2.501,0.051,-0.051,0,12560,0.808216,-0.808216,0,13.6531,1.9271,-1.9271,0,328.976,,,,1186,,,,12.9565,0.006,-0.006,0,,,,0,5266.7,5383.5,-5383.5,0,,,,0,1.18,0.17,-0.17,0,10/1/2020 13:35,3/21/2022 16:02
2311.01,25139786,APC,21h45m05.46s,326.272747,-20d01m57.05s,-20.032514,11.708,1.008,-1.008,0,1.555,1.006,-1.006,0,2459062.77,0.001343,-0.001343,0,1.5933772,0.0001759,-0.0001759,0,1.7732569,0.086427,-0.086427,0,7842.022144,402.01895,-402.01895,0,9.012542,0.3485221,-0.3485221,0,785.5954321,,,,1350.266481,,,,12.0892,0.006,-0.006,0,264.874,,,0,5289.4,5240.2,-5240.2,0,4.5,2,-2,0,0.885125,,,0,10/1/2020 13:35,10/29/2021 12:59
2312.01,147425389,PC,21h50m28.24s,327.617657,-46d17m42.93s,-46.295257,15.056,3.328,-3.328,0,-1.793,3.329,-3.329,0,2459063.375,0.000734,-0.000734,0,3.1856867,0.0000042,-0.0000042,0,3.1050115,0.0933981,-0.0933981,0,7776.682779,182.8755,-182.8755,0,,,,0,556.4403323,,,,1238.723566,,,,12.526,0.006,-0.006,0,490.314,,,0,5590.5,5635.3,-5635.3,0,4.4,,,0,,,,0,10/1/2020 13:35,4/25/2024 10:08
2313.01,325468685,PC,23h39m16.05s,354.816867,-78d44m47.5s,-78.746529,,,,,,,,,2459063.002,0.0004,-0.0004,0,1.8905304,0.0000029,-0.0000029,0,1.2347831,0.0517312,-0.0517312,0,3550.558515,152.0354,-152.0354,0,,,,0,1115.778022,,,,1474.056738,,,,11.449,0.037,-0.037,0,330.949,,,0,5816,190,-190,0,4.3,2,-2,0,,,,0,10/1/2020 13:35,4/25/2024 10:08
2314.01,355446093,PC,23h23m28.74s,350.869745,-52d10m33.39s,-52.175942,-13.688,0.034,-0.034,0,-3.248,0.038,-0.038,0,2459063.24,0.004612,-0.004612,0,15.937546,0.0065295,-0.0065295,0,4.5395335,0.3047382,-0.3047382,0,4172.292483,396.49298,-396.49298,0,11.9220549,0.9998953,-0.9998953,0,180.2682649,,,,934.5436034,,,,11.7493,0.006,-0.006,0,540.268,9.0505,-9.0505,0,6093.1,6117.3,-6117.3,0,4.1,0.5,-0.5,0,1.55033,0.0736382,-0.0736382,0,10/1/2020 13:35,10/29/2021 12:59
2315.01,302333151,APC,21h22m05.78s,320.524083,-27d33m15.87s,-27.554409,-7.044,0.09,-0.09,0,-8.149,0.058,-0.058,0,2459062.373,0.00037,-0.00037,0,1.440707,0.0000018,-0.0000018,0,1.8086852,0.048963,-0.048963,0,4514.403993,164.745,-164.745,0,9.984491,1.320125,-1.320125,0,2629.328398,,,,1826.337168,,,,11.0675,0.006,-0.006,0,290.436,5.3815,-5.3815,0,5941.2,5990,-5990,0,4.3,0.6,-0.6,0,1.1648901,0.0570854,-0.0570854,0,10/1/2020 13:35,3/7/2025 11:45
2316.01,61980227,FP,22h22m08.86s,335.53692,-30d45m50.14s,-30.763927,7.437,0.07,-0.07,0,-10.931,0.078,-0.078,0,2459064.594,0.001192,-0.001192,0,3.0958985,0.0002913,-0.0002913,0,1.8584684,0.1017215,-0.1017215,0,10354.9917,492.3127,-492.3127,0,19.2443952,15.441661,-15.441661,0,1246.352843,,,,1515.409487,,,,12.0516,0.011,-0.011,0,539.486,13.1975,-13.1975,0,6764,6750.8,-6750.8,0,4.3,2,-2,0,1.25844,0.0616131,-0.0616131,0,10/1/2020 13:35,9/14/2024 12:03
2317.01,274599700,FP,17h01m18.8s,255.328342,+51d31m45.83s,51.529396,-27.478,0.037,-0.037,0,19.344,0.037,-0.037,0,2459002.081,0.009418,-0.009418,0,,,,0,8.4494541,0.3877846,-0.3877846,0,6007.870302,344.4813,-344.4813,0,11.625865,0.9148574,-0.9148574,0,49.504685,,,,676.5210666,,,,11.8831,0.007,-0.007,0,448.143,3.98,-3.98,0,5635.75,143.237,-143.237,0,4.12397,0.0865629,-0.0865629,0,1.43565,0.0839045,-0.0839045,0,10/5/2020 21:01,10/29/2021 12:59
2318.01,88840705,APC,17h30m21.44s,262.589332,+40d22m10.07s,40.369465,17.54,2,-2,0,-55.45,2,-2,0,2459026.648,0.002501,-0.002501,0,,,,0,4.6833042,0.1776144,-0.1776144,0,2749.209937,151.12294,-151.12294,0,6.5071192,2.000792,-2.000792,0,9.1909015,,,,444.0780191,,,,8.6512,0.008,-0.008,0,45.0103,,,0,4968,,,0,4.438,,,0,0.844548,,,0,10/5/2020 21:01,7/19/2022 12:02
2319.01,349488688,CP,16h55m08.37s,253.784885,+20d29m29.49s,20.491524,14.755,0.032,-0.032,0,44.689,0.037,-0.037,0,2459002.765,0.003018,-0.003018,0,,,,0,6.1120058,0.380878,-0.380878,0,855.5836036,62.826878,-62.826878,0,4.1844083,0.8714301,-0.8714301,0,0.9694479,,,,253.0759438,,,,8.40302,0.006,-0.006,0,107.898,0.317,-0.317,0,6329,134.955,-134.955,0,4.24509,0.0925756,-0.0925756,0,1.39619,0.0640704,-0.0640704,0,10/5/2020 21:01,3/23/2023 14:58
2319.02,349488688,KP,16h55m08.37s,253.784885,+20d29m29.49s,20.491524,14.755,0.032,-0.032,0,44.689,0.037,-0.037,0,2458994.287,0.002812,-0.002812,0,11.6207544,0.0000701,-0.0000701,0,5.6290584,0.3866138,-0.3866138,0,486.0090375,38.16921,-38.16921,0,3.207554,0.6054279,-0.6054279,0,239.281495,,,,1003.106462,,,,8.40302,0.006,-0.006,0,107.898,0.317,-0.317,0,6329,134.955,-134.955,0,4.24509,0.0925756,-0.0925756,0,1.39619,0.0640704,-0.0640704,0,8/15/2023 20:53,8/18/2023 12:03
232.01,402026209,KP,23h34m15.1s,353.562915,-42d03m42.4s,-42.061779,9.874,0.053,-0.053,0,-87.518,0.048,-0.048,0,2458355.184,0.000052,-0.000052,0,1.3382314,0.0000003,-0.0000003,0,2.1560676,0.0086322,-0.0086322,0,27137.09201,83.61518,-83.61518,0,14.8542602,0.9233534,-0.9233534,0,1188.621855,,,,1497.547744,,,,11.8295,0.006,-0.006,0,267.206,3.7205,-3.7205,0,5436,,,0,4.46024,,,0,0.894974,0.0555528,-0.0555528,0,11/29/2018 21:52,6/3/2024 10:08
2320.01,207501148,FP,16h30m37.71s,247.657124,+56d23m59.53s,56.399869,-51.626,0.087,-0.087,0,125.209,0.106,-0.106,0,2459007.727,0.002842,-0.002842,0,,,,0,4.4875335,0.1932479,-0.1932479,0,4111.223483,217.88962,-217.88962,0,18,,,0,82.7545001,,,,769.2502648,,,,9.85317,0.006,-0.006,0,167.542,1.471,-1.471,0,5879,120.447,-120.447,0,4.28122,0.0741616,-0.0741616,0,1.23623,0.0569347,-0.0569347,0,10/5/2020 21:01,10/29/2021 12:59
2321.01,138126035,PC,13h06m56.74s,196.736409,+16d32m57.62s,16.54934,-3.822,0.103,-0.103,0,-25.162,0.069,-0.069,0,2458954.324,0.00001,-0.00001,0,716.3497402,0.000001,-0.000001,0,3.612,,,0,867,0.721749,-0.721749,0,2.90826,0.157279,-0.157279,0,0.0174179,,,,101,,,,9.84325,0.006,-0.006,0,120.535,0.6485,-0.6485,0,5645.84,105.274,-105.274,0,4.46148,0.0728202,-0.0728202,0,0.97,0.04,-0.04,0,10/5/2020 21:01,11/15/2022 16:02
2322.01,300812741,CP,07h47m53.54s,116.973103,-71d00m07.08s,-71.001967,7.873,0.038,-0.038,0,-53.309,0.038,-0.038,0,2459037.418,0.001624,-0.001624,0,20.2254946,0.0000487,-0.0000487,0,2.2719961,0.2457992,-0.2457992,0,712.14897,44.126038,-44.126038,0,1.9090249,0.8845575,-0.8845575,0,10.4016117,,,,458.0310383,,,,10.0534,0.006,-0.006,0,59.861,0.07945,-0.07945,0,4465,125.1,-125.1,0,4.6,0.1,-0.1,0,0.697547,0.0569246,-0.0569246,0,10/7/2020 15:20,8/26/2025 12:03
2322.02,300812741,CP,07h47m53.54s,116.973103,-71d00m07.08s,-71.001967,7.873,0.038,-0.038,0,-53.309,0.038,-0.038,0,2460160.451,0.007197,-0.007197,0,11.3071786,0.0000621,-0.0000621,0,2.824,0.4,-0.4,0,264,18.3483,-18.3483,0,1.02968,0.099058,-0.099058,0,18.9311,,,,581,,,,10.0534,0.006,-0.006,0,59.861,0.07945,-0.07945,0,4465,125.1,-125.1,0,4.6,0.1,-0.1,0,0.7,0.06,-0.06,0,8/12/2021 22:51,8/26/2025 12:03
2323.01,293527670,FP,23h28m46.28s,352.192845,-76d38m12.83s,-76.636896,37.027,0.053,-0.053,0,-37.079,0.037,-0.037,0,2459086.61,0.00172,-0.00172,0,0.98656,,,0,0.724,0.212,-0.212,0,390,5.27306,-5.27306,0,3.78687,0.461362,-0.461362,0,574.294,,,,1363,,,,10.3338,0.006,-0.006,0,238.68,1.328,-1.328,0,5522,132.7,-132.7,0,3.99,0.08,-0.08,0,1.64,0.09,-0.09,0,10/7/2020 15:20,10/29/2021 12:59
2324.01,69819610,PC,22h31m32.9s,337.887071,-23d09m54.18s,-23.16505,-34.51,0.074,-0.074,0,-36.199,0.065,-0.065,0,2460178.993,0.003241,-0.003241,0,1.0361758,0.0000047,-0.0000047,0,2.93,0.946,-0.946,0,348,30.8869,-30.8869,0,2.62395,0.199983,-0.199983,0,18869.1,,,,3265,,,,9.14425,0.006,-0.006,0,165.158,1.09,-1.09,0,6413,134.4,-134.4,0,4.2,0.09,-0.09,0,1.5,0.07,-0.07,0,10/7/2020 15:20,10/24/2023 16:02
2325.01,152800085,APC,22h54m10.71s,343.544632,-36d17m16s,-36.287777,-7.675,0.053,-0.053,0,-17.953,0.052,-0.052,0,2460155.146,0.001495,-0.001495,0,4.26991,0.00002,-0.00002,0,1.509,0.271,-0.271,0,2240,14.6924,-14.6924,0,8.95578,0.777438,-0.777438,0,667.336,,,,1415,,,,9.5103,0.006,-0.006,0,223.852,1.705,-1.705,0,6580,127.7,-127.7,0,4.16,0.09,-0.09,0,1.62,0.07,-0.07,0,10/7/2020 15:20,6/4/2025 16:00
2326.01,175456679,PC,23h21m57.92s,350.491313,-40d10m27.67s,-40.174352,1.6,2,-2,0,-9.6,1.9,-1.9,0,2460201.334,0.001622,-0.001622,0,58.9970907,0.000025,-0.000025,0,5.722,0.683,-0.683,0,2725,71.9593,-71.9593,0,,,,0,,,,,,,,,9.456,0.019,-0.019,0,154.124,,,0,,,,0,,,,0,,,,0,10/7/2020 15:52,12/7/2023 16:02
2327.01,177308364,PC,06h53m41.32s,103.422149,-73d04m32.57s,-73.075713,6.476,0.034,-0.034,0,-46.687,0.047,-0.047,0,2458396.538,0.002152,-0.002152,0,82.7899763,0.0001757,-0.0001757,0,5.8475847,0.2432458,-0.2432458,0,1017.854417,66.66129,-66.66129,0,3.1369358,0.3640661,-0.3640661,0,6.459129,,,,406.5961278,,,,9.4088,0.006,-0.006,0,100.351,0.194,-0.194,0,6115,194,-194,0,4.5616,0.270556,-0.270556,0,0.957772,0.0457286,-0.0457286,0,10/7/2020 15:52,2/23/2024 10:08
2328.01,394287035,CP,02h06m45.78s,31.690742,-81d14m50.55s,-81.247376,31.804,0.036,-0.036,0,-1.677,0.035,-0.035,0,2459356.608,0.000809,-0.000809,0,17.1019622,0.0000234,-0.0000234,0,3.357,0.097,-0.097,0,11430,1.92099,-1.92099,0,10.1067,0.554732,-0.554732,0,20.0982,,,,589,,,,11.584,0.006,-0.006,0,231.782,1.1035,-1.1035,0,5302.3,5297.2,-5297.2,0,4.4,0.4,-0.4,0,0.93,0.05,-0.05,0,10/7/2020 20:14,4/20/2025 12:03
2329.01,238920875,PC,06h17m06.89s,94.278691,-52d20m18.61s,-52.338502,18.522,0.034,-0.034,0,-19.082,0.037,-0.037,0,2459966.265,0.001364,-0.001364,0,6.5346715,0.0000078,-0.0000078,0,3.304,0.093,-0.093,0,6370,0.588087,-0.588087,0,10.7773,0.697672,-0.697672,0,121.853,,,,925,,,,11.7944,0.006,-0.006,0,333.701,2.165,-2.165,0,5424,282.9,-282.9,0,3.35,0.15,-0.15,0,1.33,0.08,-0.08,0,10/23/2020 19:58,12/5/2024 16:02
233.01,415969908,PC,22h54m50.07s,343.708612,-18d54m44.8s,-18.912445,-317.835,0.074,-0.074,0,-143.221,0.065,-0.065,0,2458365.261,0.001031,-0.001031,0,11.6700285,0.000015,-0.000015,0,2.0534143,0.2720887,-0.2720887,0,2783.790522,139.91542,-139.91542,0,2.0205499,0.5146233,-0.5146233,0,4.0210338,,,,361.1637726,,,,11.3018,0.007,-0.007,0,33.773,0.04565,-0.04565,0,3644,64,-64,0,4.79912,0.357198,-0.357198,0,0.380272,0.0114291,-0.0114291,0,11/29/2018 21:52,4/25/2024 10:08
233.02,415969908,PC,22h54m50.07s,343.708612,-18d54m44.8s,-18.912445,-317.835,0.074,-0.074,0,-143.221,0.065,-0.065,0,2458359.471,0.002151,-0.002151,0,7.2011383,0.0000181,-0.0000181,0,2.1444681,0.2502019,-0.2502019,0,1662.839831,146.2334,-146.2334,0,1.7056002,1.2801327,-1.2801327,0,7.6541813,,,,424.2232195,,,,11.3018,0.007,-0.007,0,33.773,0.04565,-0.04565,0,3644,64,-64,0,4.79912,0.357198,-0.357198,0,0.380272,0.0114291,-0.0114291,0,4/20/2022 20:40,4/25/2024 10:08
2330.01,180991313,KP,11h31m26.07s,172.858645,-41d41m22.26s,-41.689518,-13.442,0.05,-0.05,0,2.269,0.04,-0.04,0,2459329.308,0.000424,-0.000424,0,2.2088214,0.0000022,-0.0000022,0,2.544,0.089,-0.089,0,7770,0.772966,-0.772966,0,11.6656,0.536794,-0.536794,0,1052.08,,,,1586,,,,11.8699,0.006,-0.006,0,416.784,5.6845,-5.6845,0,5960.4,104.5,-104.5,0,4.27,0.08,-0.08,0,1.26,0.06,-0.06,0,10/23/2020 19:58,11/11/2021 10:10
2331.01,168751223,PC,04h10m41.17s,62.671535,-32d59m32.78s,-32.99244,36.867,0.032,-0.032,0,19.914,0.04,-0.04,0,2459167.335,0.002753,-0.002753,0,4.7150942,0.0000239,-0.0000239,0,2.436,0.791,-0.791,0,7460,3117.45,-3117.45,0,7.48939,3.52456,-3.52456,0,118.46,,,,919,,,,13.3666,0.007,-0.007,0,163.356,0.585,-0.585,0,3798,157,-157,0,4.67,0.01,-0.01,0,0.57,0.02,-0.02,0,10/23/2020 19:58,10/29/2021 12:59
2332.01,286000547,PC,09h18m57.97s,139.741548,-15d18m29.09s,-15.30808,-10.263,0.076,-0.076,0,-5.957,0.072,-0.072,0,2459273.759,0.000913,-0.000913,0,7.4972297,0.0000123,-0.0000123,0,3.589,0.284,-0.284,0,14480,7.0321,-7.0321,0,11.9137,0.652672,-0.652672,0,143.814,,,,964,,,,12.2015,0.007,-0.007,0,360.478,5.8805,-5.8805,0,5596.2,116.1,-116.1,0,4.43,0.08,-0.08,0,1,0.05,-0.05,0,10/23/2020 19:58,3/7/2023 12:02
2333.01,358579111,PC,03h36m53.13s,54.221383,-60d03m41.31s,-60.061476,-0.412,0.041,-0.041,0,-4.213,0.047,-0.047,0,2459169.298,0.00447,-0.00447,0,14.2197641,0.0001137,-0.0001137,0,6.416,0.8,-0.8,0,2390,2.26734,-2.26734,0,8.78678,0.541437,-0.541437,0,215.552,,,,1067,,,,12.3462,0.006,-0.006,0,817.874,16.175,-16.175,0,6115,128.6,-128.6,0,3.97,0.09,-0.09,0,1.83,0.09,-0.09,0,10/23/2020 19:58,9/6/2023 12:02
2334.01,200743403,PC,03h16m37.01s,49.154193,-48d06m28.5s,-48.107918,23.591,0.077,-0.077,0,-11.286,0.094,-0.094,0,2459169.124,0.001609,-0.001609,0,7.9980831,0.0000263,-0.0000263,0,3.047,0.302,-0.302,0,3960,2.9403,-2.9403,0,10.9403,0.717797,-0.717797,0,97.3629,,,,875,,,,12.1385,0.006,-0.006,0,593.163,17.5995,-17.5995,0,5556,131.5,-131.5,0,3.97,0.08,-0.08,0,1.7,0.1,-0.1,0,10/23/2020 19:58,10/29/2021 12:59
2335.01,160003961,APC,03h23m18.39s,50.826623,-40d27m12.66s,-40.453518,-4.119,0.032,-0.032,0,9.349,0.043,-0.043,0,2459169.503,0.0009,-0.0009,0,1.4492052,0.0000033,-0.0000033,0,1.104,0.152,-0.152,0,1200,2.90396,-2.90396,0,6.15666,0.36231,-0.36231,0,551.777,,,,1350,,,,12.1323,0.006,-0.006,0,439.747,4.048,-4.048,0,6004.9,117.5,-117.5,0,4.39,0.08,-0.08,0,1.12,0.05,-0.05,0,10/23/2020 19:58,10/29/2021 12:59
2336.01,88902249,CP,15h20m55.3s,230.230416,-33d41m32.86s,-33.69246,6.387,0.088,-0.088,0,-19.009,0.078,-0.078,0,2460083.977,0.002751,-0.002751,0,7.7119842,0.0000298,-0.0000298,0,4.058,0.983,-0.983,0,3176,97.9038,-97.9038,0,10.7188,0.546961,-0.546961,0,536.15,,,,1340,,,,10.1757,0.006,-0.006,0,297.716,5.75,-5.75,0,6458,131.6,-131.6,0,4.03,0.09,-0.09,0,1.83,0.09,-0.09,0,10/23/2020 19:58,7/9/2025 16:00
2337.01,230001847,CP,19h22m28.77s,290.619895,+60d51m14.05s,60.853904,-10.335,0.039,-0.039,0,9.837,0.042,-0.042,0,2459769.981,0.005638,-0.005638,0,2.994263,0.0000146,-0.0000146,0,6.9172309,0.1352049,-0.1352049,0,1120.649236,23.722471,-23.722471,0,11.5655979,0.416855,-0.416855,0,619.5809037,,,,1272.460341,,,,11.2347,0.007,-0.007,0,536.046,5.9135,-5.9135,0,4784,122,-122,0,,,,0,3.22859,,,0,10/23/2020 19:58,6/13/2023 16:02
2338.01,24358417,CP,05h25m22.7s,81.344582,-34d40m05.7s,-34.668249,38,0.032,-0.032,0,18.022,0.036,-0.036,0,2459183.681,0.001087,-0.001087,0,22.6539607,0.0000398,-0.0000398,0,3.468,0.209,-0.209,0,11530,1.43086,-1.43086,0,12.2765,0.676669,-0.676669,0,13.8485,,,,537,,,,11.7024,0.006,-0.006,0,313.996,1.968,-1.968,0,5523,131.7,-131.7,0,4.33,0.08,-0.08,0,1.12,0.06,-0.06,0,10/23/2020 19:58,12/21/2022 12:03
2339.01,279514271,PC,07h03m02.89s,105.762026,-55d22m05.83s,-55.368285,-1.137,0.04,-0.04,0,9.054,0.043,-0.043,0,2459964.335,0.00278,-0.00278,0,9.7728388,0.0000516,-0.0000516,0,7.4907772,0.2485104,-0.2485104,0,2279.700318,72.74471,-72.74471,0,12.0232332,0.903502,-0.903502,0,670.6896654,,,,1297.92666,,,,11.9507,0.006,-0.006,0,753.745,11.069,-11.069,0,5636.8,117.5,-117.5,0,3.66,0.08,-0.08,0,2.43731,0.12804,-0.12804,0,10/23/2020 19:58,12/5/2024 16:02
234.01,12423815,PC,00h10m16.52s,2.568852,-26d16m56.67s,-26.282408,23.082,0.111,-0.111,0,-2.757,0.069,-0.069,0,2458356.088,0.000443,-0.000443,0,2.8392793,0.0000029,-0.0000029,0,1.4011791,0.0880484,-0.0880484,0,35229.70983,1153.016,-1153.016,0,10.4761821,0.5623168,-0.5623168,0,45.5594673,,,,662.6197999,,,,14.6253,0.007,-0.007,0,249.345,4.101,-4.101,0,3642,,,0,4.438,,,0,0.54933,0.0174061,-0.0174061,0,11/29/2018 21:52,12/5/2024 16:02
2340.01,29959761,FP,02h49m02.75s,42.261441,-16d33m27.56s,-16.557655,59.809,0.087,-0.087,0,84.904,0.134,-0.134,0,2459169.75,0.000588,-0.000588,0,1.6471574,0.0000022,-0.0000022,0,1.033,0.432,-0.432,0,3880,167.999,-167.999,0,6.06894,1.10307,-1.10307,0,362.237,,,,1215,,,,11.8012,0.006,-0.006,0,178.999,1.6895,-1.6895,0,5027,122.4,-122.4,0,4.64,0.09,-0.09,0,0.73,0.05,-0.05,0,10/23/2020 19:58,10/29/2021 12:59
2341.01,100267480,FP,20h27m22.45s,306.843521,-53d13m14.35s,-53.220653,45.658,0.051,-0.051,0,-10.599,0.041,-0.041,0,2458681.751,0.00097,-0.00097,0,0.87741,0.00006,-0.00006,0,0.472,0.055,-0.055,0,12050,32.5226,-32.5226,0,8.59148,0.463846,-0.463846,0,26.3008,,,,630,,,,12.722,0.008,-0.008,0,121.433,0.57,-0.57,0,3495,157,-157,0,4.64,0.01,-0.01,0,0.62,0.02,-0.02,0,10/23/2020 19:58,2/6/2025 12:03
2342.01,100589632,FP,05h45m50.13s,86.458859,-32d56m51.51s,-32.947641,-29.22,0.032,-0.032,0,31.796,0.042,-0.042,0,2459221.102,0.001685,-0.001685,0,3.9471567,0.0000114,-0.0000114,0,1.699,0.203,-0.203,0,1880,2.61218,-2.61218,0,3.86968,0.298503,-0.298503,0,71.367,,,,809,,,,11.1581,0.006,-0.006,0,139.546,0.4215,-0.4215,0,4794,124.5,-124.5,0,4.47,0.09,-0.09,0,0.84,0.06,-0.06,0,10/23/2020 19:58,10/29/2021 12:59
2343.01,166834768,PC,03h54m27.88s,58.616173,-31d20m41.62s,-31.344895,4.946,0.035,-0.035,0,-1.303,0.043,-0.043,0,2459169.677,0.002022,-0.002022,0,3.2553185,0.0000144,-0.0000144,0,2.061,0.269,-0.269,0,1920,3.58376,-3.58376,0,6.72917,0.409896,-0.409896,0,362.749,,,,1215,,,,12.2539,0.008,-0.008,0,511.208,6.1775,-6.1775,0,5927,121.5,-121.5,0,4.28,0.08,-0.08,0,1.25,0.06,-0.06,0,10/23/2020 19:58,10/29/2021 12:59
2344.01,311179742,PC,17h10m51.61s,257.715033,-75d43m47.97s,-75.729992,-2.616,0.04,-0.04,0,1.314,0.048,-0.048,0,2459380.743,0.004757,-0.004757,0,8.3129806,0.0000959,-0.0000959,0,4.171,0.639,-0.639,0,2680,6.04205,-6.04205,0,10.7065,0.782806,-0.782806,0,237.935,,,,1094,,,,12.2766,0.006,-0.006,0,802.875,19.723,-19.723,0,5929,131.9,-131.9,0,3.86,0.08,-0.08,0,2.03,0.11,-0.11,0,10/23/2020 19:58,1/24/2023 16:02
2345.01,91555165,PC,02h55m32.35s,43.884794,-34d58m40.71s,-34.977975,202.401,0.03,-0.03,0,-104.353,0.04,-0.04,0,2459116.732,0.002363,-0.002363,0,1.0526157,0.0000871,-0.0000871,0,1.5288415,0.2030937,-0.2030937,0,358.5076064,34.970695,-34.970695,0,1.4203085,1.7885791,-1.7885791,0,706.2654804,,,,1314.806204,,,,10.3759,0.006,-0.006,0,81.6541,0.16515,-0.16515,0,4621,125.5,-125.5,0,4.54,0.1,-0.1,0,0.758575,0.0576507,-0.0576507,0,10/23/2020 19:58,5/26/2023 12:03
2345.02,91555165,PC,02h55m32.35s,43.884794,-34d58m40.71s,-34.977975,202.401,0.03,-0.03,0,-104.353,0.04,-0.04,0,2459120.3,0.005028,-0.005028,0,42.1289893,0.0070766,-0.0070766,0,4.6130523,0.651279,-0.651279,0,961.655867,103.97616,-103.97616,0,2.3404732,1.4154048,-1.4154048,0,5.1588515,,,,384.3775426,,,,10.3759,0.006,-0.006,0,81.6541,0.16515,-0.16515,0,4621,125.5,-125.5,0,4.54,0.1,-0.1,0,0.758575,0.0576507,-0.0576507,0,7/28/2021 20:17,10/29/2021 12:59
2346.01,317483660,PC,05h52m22.3s,88.092907,-13d22m20.89s,-13.372469,-11.234,0.055,-0.055,0,3.059,0.058,-0.058,0,2459224.056,0.000553,-0.000553,0,3.3311975,0.0000068,-0.0000068,0,3.705,0.149,-0.149,0,12390,2.79571,-2.79571,0,14.877,0.695738,-0.695738,0,1437.43,,,,1715,,,,11.5584,0.017,-0.017,0,437.484,6.0615,-6.0615,0,6605,165.8,-165.8,0,4.33,0.09,-0.09,0,1.33,0.06,-0.06,0,10/23/2020 19:58,10/29/2021 12:59
2347.01,301343785,APC,03h29m57.03s,52.487605,-00d54m15.18s,-0.904217,4.724,0.063,-0.063,0,-2.184,0.058,-0.058,0,2459169.739,0.001712,-0.001712,0,1.1736318,0.0000047,-0.0000047,0,1.397,0.26,-0.26,0,1470,3.58836,-3.58836,0,8.1147,0.553864,-0.553864,0,1505.41,,,,1735,,,,11.6751,0.007,-0.007,0,587.369,13.9635,-13.9635,0,6033.7,103.7,-103.7,0,3.92,0.08,-0.08,0,1.93,0.09,-0.09,0,10/23/2020 19:58,10/29/2021 12:59
2348.01,317019074,PC,05h45m01.12s,86.254678,-13d19m35.82s,-13.326617,1.105,0.08,-0.08,0,0.741,0.08,-0.08,0,2459225.44,0.001603,-0.001603,0,1.2043785,0.000004,-0.000004,0,1.047,0.188,-0.188,0,1170,2.67819,-2.67819,0,4.985,0.339383,-0.339383,0,1124.6,,,,1613,,,,11.6884,0.008,-0.008,0,487.854,8.938,-8.938,0,6595,129.1,-129.1,0,4.3,0.09,-0.09,0,1.38,0.06,-0.06,0,10/23/2020 19:58,10/29/2021 12:59
2349.01,405452527,APC,09h33m02.24s,143.259339,-13d49m50.28s,-13.830634,-7.785,0.059,-0.059,0,2.342,0.059,-0.059,0,2459997.913,0.001074,-0.001074,0,11.5738497,0.0000186,-0.0000186,0,6.656,0.116,-0.116,0,18730,1.5037,-1.5037,0,22.4042,1.18194,-1.18194,0,210.056,,,,1060,,,,11.8929,0.007,-0.007,0,528.869,10.612,-10.612,0,5782,124.2,-124.2,0,4.04,0.08,-0.08,0,1.61,0.08,-0.08,0,10/23/2020 19:58,10/17/2023 16:02
